timestamp,gyro_x,gyro_y,gyro_z
1755685957.707437,0.992,0.169,-0.11
1755685957.829547,0.992,0.168,-0.111
1755685957.936726,0.993,0.169,-0.111
1755685958.055284,0.991,0.169,-0.11
1755685958.1728451,0.991,0.169,-0.11
1755685958.285013,0.992,0.169,-0.11
1755685958.39848,0.992,0.169,-0.11
1755685958.530602,0.991,0.169,-0.111
1755685958.651739,0.991,0.169,-0.111
1755685958.77879,0.992,0.169,-0.111
1755685958.890784,0.992,0.169,-0.111
1755685959.016184,0.992,0.17,-0.111
1755685959.130146,0.992,0.17,-0.11
1755685959.24644,0.992,0.168,-0.111
1755685959.375285,0.991,0.167,-0.11
1755685959.491856,0.991,0.169,-0.111
1755685959.604971,0.991,0.169,-0.111
1755685959.723045,0.992,0.169,-0.111
1755685959.839883,0.991,0.169,-0.111
1755685959.980124,0.992,0.168,-0.111
1755685960.0900018,0.992,0.169,-0.11
1755685960.214844,0.992,0.168,-0.11
1755685960.348,0.992,0.169,-0.11
1755685960.484021,0.992,0.168,-0.11
1755685960.60007,0.993,0.169,-0.111
1755685960.7097988,0.992,0.169,-0.111
1755685960.83077,0.991,0.169,-0.11
1755685960.949016,0.993,0.169,-0.111
1755685961.079352,0.992,0.168,-0.111
1755685961.1998148,0.992,0.169,-0.111
1755685961.324382,0.992,0.169,-0.111
1755685961.430642,0.992,0.169,-0.111
1755685961.535591,0.992,0.169,-0.111
1755685961.656987,0.991,0.168,-0.11
1755685961.7707222,0.992,0.167,-0.111
1755685961.890959,0.992,0.169,-0.11
1755685962.003635,0.993,0.17,-0.111
1755685962.116461,0.993,0.168,-0.11
1755685962.226808,0.992,0.169,-0.11
1755685962.344921,0.992,0.169,-0.11
1755685962.46978,0.991,0.169,-0.11
1755685962.594833,0.992,0.169,-0.11
1755685962.715776,0.992,0.168,-0.111
1755685962.935793,0.992,0.168,-0.11
1755685963.043941,0.991,0.169,-0.111
1755685963.1534562,0.991,0.168,-0.111
1755685963.268026,0.992,0.168,-0.111
1755685963.39011,0.991,0.169,-0.111
1755685963.499517,0.993,0.168,-0.11
1755685963.6155572,0.992,0.169,-0.11
1755685963.728296,0.992,0.169,-0.11
1755685963.8504949,0.992,0.168,-0.11
1755685963.957414,0.992,0.169,-0.11
1755685964.069794,0.992,0.169,-0.11
1755685964.196682,0.992,0.17,-0.11
1755685964.31071,0.992,0.168,-0.109
1755685964.4250538,0.992,0.17,-0.111
1755685964.540282,0.992,0.169,-0.11
1755685964.654734,0.991,0.169,-0.11
1755685964.765192,0.992,0.169,-0.11
1755685964.875202,0.992,0.17,-0.111
1755685964.982934,0.992,0.168,-0.11
1755685965.091667,0.992,0.169,-0.11
1755685965.213708,0.992,0.169,-0.11
1755685965.325244,0.992,0.169,-0.11
1755685965.449373,0.992,0.168,-0.11
1755685965.555403,0.991,0.168,-0.109
1755685965.67127,0.992,0.168,-0.11
1755685965.779384,0.993,0.168,-0.109
1755685965.882582,0.992,0.168,-0.11
1755685965.989953,0.993,0.169,-0.11
1755685966.1158452,0.992,0.168,-0.109
1755685966.225843,0.992,0.169,-0.11
1755685966.345303,0.992,0.169,-0.11
1755685966.471392,0.993,0.169,-0.109
1755685966.5930822,0.993,0.169,-0.109
1755685966.696749,0.991,0.169,-0.11
1755685966.8149838,0.991,0.168,-0.11
1755685966.933963,0.992,0.168,-0.11
1755685967.05407,0.992,0.169,-0.109
1755685967.169894,0.992,0.169,-0.11
1755685967.306985,0.993,0.169,-0.109
1755685967.426487,0.992,0.169,-0.11
1755685967.53304,0.992,0.168,-0.109
1755685967.646955,0.993,0.168,-0.11
1755685967.7551098,0.992,0.168,-0.11
1755685967.866953,0.992,0.168,-0.109
1755685967.980763,0.992,0.168,-0.11
1755685968.085228,0.992,0.169,-0.109
1755685968.197826,0.993,0.168,-0.109
1755685968.319839,0.993,0.17,-0.11
1755685968.427516,0.992,0.168,-0.11
1755685968.591438,0.992,0.17,-0.11
1755685968.708022,0.993,0.169,-0.109
1755685968.8178,0.992,0.169,-0.111
1755685968.9341,0.991,0.169,-0.11
1755685969.0513768,0.992,0.168,-0.11
1755685969.1806889,0.993,0.169,-0.11
1755685969.3103092,0.992,0.168,-0.11
1755685969.416297,0.992,0.169,-0.111
1755685969.525658,0.993,0.169,-0.11
1755685969.640909,0.992,0.169,-0.111
1755685969.759264,0.992,0.168,-0.111
1755685969.891648,0.992,0.169,-0.11
1755685970.005034,0.993,0.168,-0.11
1755685970.118558,0.992,0.169,-0.11
1755685970.2275672,0.992,0.168,-0.11
1755685970.3374238,0.992,0.169,-0.11
1755685970.45107,0.993,0.168,-0.11
1755685970.5725849,0.992,0.168,-0.11
1755685970.696914,0.992,0.169,-0.111
1755685970.82047,0.992,0.169,-0.111
1755685970.931424,0.992,0.169,-0.111
1755685971.045347,0.992,0.169,-0.112
1755685971.157024,0.994,0.169,-0.11
1755685971.275647,0.992,0.168,-0.11
1755685971.385604,0.991,0.168,-0.11
1755685971.503965,0.992,0.169,-0.11
1755685971.620045,0.992,0.168,-0.111
1755685971.737727,0.992,0.168,-0.111
1755685971.852445,0.993,0.168,-0.11
1755685971.969439,0.992,0.168,-0.111
1755685972.0819058,0.991,0.168,-0.111
1755685972.193165,0.992,0.169,-0.11
1755685972.306644,0.991,0.168,-0.11
1755685972.422425,0.993,0.168,-0.11
1755685972.538295,0.992,0.168,-0.11
1755685972.644688,0.992,0.168,-0.11
1755685972.7669508,0.991,0.168,-0.111
1755685972.8775492,0.992,0.168,-0.11
1755685972.994983,0.991,0.17,-0.11
1755685973.109908,0.991,0.169,-0.11
1755685973.225439,0.992,0.168,-0.11
1755685973.34017,0.991,0.168,-0.11
1755685973.4537978,0.991,0.169,-0.11
1755685973.564678,0.992,0.169,-0.11
1755685973.674133,0.991,0.168,-0.109
1755685973.79321,0.992,0.168,-0.11
1755685973.9064162,0.993,0.169,-0.109
1755685974.0231712,0.992,0.169,-0.11
1755685974.131546,0.992,0.168,-0.11
1755685974.250414,0.993,0.168,-0.11
1755685974.3723788,0.992,0.169,-0.11
1755685974.480274,0.992,0.168,-0.11
1755685974.584154,0.991,0.168,-0.11
1755685974.693886,0.993,0.169,-0.11
1755685974.81054,0.993,0.169,-0.11
1755685974.937356,0.992,0.168,-0.11
1755685975.059083,0.992,0.169,-0.11
1755685975.171252,0.992,0.169,-0.11
1755685975.280211,0.992,0.169,-0.11
1755685975.396435,0.992,0.168,-0.111
1755685975.507055,0.991,0.169,-0.109
1755685975.624197,0.992,0.168,-0.11
1755685975.7311518,0.992,0.168,-0.11
1755685975.843511,0.991,0.169,-0.11
1755685975.95501,0.991,0.168,-0.109
1755685976.081983,0.992,0.168,-0.11
1755685976.203799,0.993,0.169,-0.111
1755685976.325632,0.993,0.169,-0.11
1755685976.4360478,0.992,0.169,-0.111
1755685976.563473,0.992,0.168,-0.11
1755685976.6802812,0.991,0.168,-0.11
1755685976.790773,0.993,0.168,-0.11
1755685976.906692,0.992,0.169,-0.11
1755685977.020427,0.992,0.169,-0.11
1755685977.1419368,0.992,0.169,-0.11
1755685977.246537,0.992,0.169,-0.11
1755685977.36889,0.992,0.168,-0.11
1755685977.484763,0.993,0.169,-0.11
1755685977.599108,0.993,0.169,-0.11
1755685977.716678,0.992,0.168,-0.11
1755685977.8261518,0.992,0.168,-0.11
1755685977.942913,0.992,0.169,-0.11
1755685978.059725,0.993,0.169,-0.11
1755685978.180599,0.993,0.169,-0.109
1755685978.2939231,0.993,0.169,-0.11
1755685978.412948,0.991,0.169,-0.11
1755685978.524642,0.992,0.168,-0.11
1755685978.640556,0.993,0.17,-0.11
1755685978.75788,0.993,0.168,-0.111
1755685978.875853,0.992,0.169,-0.11
1755685978.987853,0.993,0.168,-0.11
1755685979.1135108,0.993,0.168,-0.11
1755685979.235774,0.992,0.168,-0.11
1755685979.341962,0.992,0.168,-0.11
1755685979.453852,0.992,0.169,-0.11
1755685979.567293,0.991,0.169,-0.111
1755685979.686294,0.993,0.168,-0.11
1755685979.79958,0.992,0.168,-0.11
1755685979.906296,0.992,0.169,-0.11
1755685980.016588,0.992,0.169,-0.11
1755685980.130429,0.993,0.168,-0.11
1755685980.240915,0.992,0.167,-0.11
1755685980.353886,0.992,0.169,-0.11
1755685980.466274,0.992,0.168,-0.111
1755685980.58287,0.993,0.169,-0.11
1755685980.69461,0.993,0.169,-0.11
1755685980.804745,0.993,0.169,-0.109
1755685980.920062,0.992,0.168,-0.11
1755685981.034146,0.991,0.169,-0.11
1755685981.142046,0.992,0.169,-0.111
1755685981.250282,0.992,0.169,-0.11
1755685981.364158,0.991,0.168,-0.11
1755685981.47825,0.992,0.168,-0.11
1755685981.595941,0.992,0.168,-0.11
1755685981.710636,0.993,0.169,-0.11
1755685981.827651,0.992,0.169,-0.109
1755685981.935107,0.992,0.168,-0.111
1755685982.05987,0.992,0.168,-0.11
1755685982.175662,0.992,0.168,-0.11
1755685982.2816472,0.992,0.169,-0.11
1755685982.3912032,0.992,0.168,-0.11
1755685982.513952,0.992,0.169,-0.11
1755685982.6323478,0.991,0.168,-0.11
1755685982.7884429,0.992,0.168,-0.11
1755685982.907957,0.993,0.169,-0.11
1755685983.015664,0.992,0.167,-0.11
1755685983.124533,0.993,0.168,-0.11
1755685983.2458,0.992,0.168,-0.11
1755685983.353954,0.992,0.168,-0.11
1755685983.471185,0.993,0.168,-0.11
1755685983.5921438,0.992,0.168,-0.11
1755685983.705021,0.993,0.169,-0.11
1755685983.8228102,0.993,0.169,-0.11
1755685983.94706,0.993,0.169,-0.11
1755685984.0584729,0.993,0.168,-0.11
1755685984.174628,0.992,0.168,-0.11
1755685984.293597,0.992,0.168,-0.11
1755685984.404078,0.993,0.169,-0.11
1755685984.52078,0.992,0.168,-0.11
1755685984.631127,0.992,0.168,-0.109
1755685984.739606,0.992,0.168,-0.11
1755685984.858218,0.992,0.169,-0.109
1755685984.971668,0.993,0.168,-0.11
1755685985.082367,0.993,0.168,-0.109
1755685985.200619,0.992,0.168,-0.11
1755685985.319794,0.993,0.168,-0.109
1755685985.4258502,0.992,0.168,-0.109
1755685985.537172,0.993,0.168,-0.11
1755685985.643436,0.992,0.167,-0.109
1755685985.755444,0.992,0.167,-0.109
1755685985.8808,0.992,0.169,-0.109
1755685985.996326,0.992,0.168,-0.109
1755685986.115864,0.991,0.168,-0.109
1755685986.2264352,0.993,0.168,-0.109
1755685986.345655,0.992,0.168,-0.109
1755685986.453797,0.992,0.169,-0.109
1755685986.564699,0.992,0.168,-0.109
1755685986.677642,0.993,0.168,-0.109
1755685986.790242,0.992,0.168,-0.11
1755685986.89738,0.992,0.169,-0.11
1755685987.0112152,0.993,0.169,-0.11
1755685987.121409,0.992,0.168,-0.11
1755685987.233403,0.992,0.169,-0.11
1755685987.344351,0.991,0.168,-0.109
1755685987.459442,0.992,0.168,-0.11
1755685987.584812,0.993,0.169,-0.111
1755685987.6957471,0.992,0.169,-0.11
1755685987.887889,0.993,0.168,-0.11
1755685988.000858,0.992,0.168,-0.109
1755685988.113248,0.992,0.168,-0.11
1755685988.225963,0.991,0.168,-0.11
1755685988.344755,0.994,0.168,-0.11
1755685988.456341,0.992,0.169,-0.109
1755685988.5713458,0.993,0.168,-0.11
1755685988.688776,0.992,0.169,-0.11
1755685988.796638,0.994,0.168,-0.11
1755685988.908542,0.993,0.168,-0.111
1755685989.0241568,0.992,0.168,-0.11
1755685989.140182,0.992,0.168,-0.111
1755685989.2525,0.994,0.168,-0.11
1755685989.361119,0.991,0.167,-0.11
1755685989.471576,0.992,0.167,-0.109
1755685989.584449,0.992,0.169,-0.11
1755685989.700814,0.993,0.168,-0.11
1755685989.808095,0.992,0.168,-0.11
1755685989.9237602,0.992,0.168,-0.111
1755685990.038686,0.992,0.168,-0.11
1755685990.1610692,0.992,0.169,-0.11
1755685990.2727768,0.992,0.168,-0.11
1755685990.380744,0.993,0.169,-0.11
1755685990.492875,0.993,0.169,-0.11
1755685990.609878,0.993,0.168,-0.11
1755685990.7144608,0.992,0.168,-0.11
1755685990.827016,0.993,0.168,-0.11
1755685990.948158,0.992,0.168,-0.11
1755685991.056688,0.992,0.168,-0.11
1755685991.17069,0.992,0.169,-0.11
1755685991.2828228,0.993,0.168,-0.11
1755685991.401928,0.992,0.168,-0.11
1755685991.51567,0.992,0.169,-0.11
1755685991.624149,0.993,0.168,-0.11
1755685991.7433548,0.993,0.168,-0.11
1755685991.855221,0.992,0.168,-0.109
1755685991.967218,0.992,0.168,-0.109
1755685992.076906,0.992,0.168,-0.109
1755685992.182451,0.993,0.168,-0.11
1755685992.292606,0.992,0.169,-0.11
1755685992.414571,0.992,0.168,-0.109
1755685992.520227,0.992,0.168,-0.109
1755685992.630741,0.993,0.168,-0.109
1755685992.743333,0.993,0.168,-0.11
1755685992.85639,0.992,0.169,-0.11
1755685992.965825,0.992,0.168,-0.11
1755685993.084061,0.993,0.168,-0.109
1755685993.195487,0.992,0.168,-0.11
1755685993.3117352,0.99,0.168,-0.11
1755685993.427598,0.993,0.168,-0.109
1755685993.538469,0.992,0.167,-0.11
1755685993.649199,0.993,0.168,-0.11
1755685993.7559512,0.993,0.168,-0.11
1755685993.8628118,0.992,0.168,-0.11
1755685993.973469,0.992,0.169,-0.11
1755685994.088385,0.992,0.168,-0.11
1755685994.199189,0.993,0.169,-0.11
1755685994.311223,0.993,0.168,-0.11
1755685994.431471,0.993,0.168,-0.11
1755685994.537662,0.993,0.169,-0.11
1755685994.659261,0.993,0.168,-0.109
1755685994.7672372,0.991,0.168,-0.11
1755685994.880809,0.992,0.167,-0.11
1755685994.988506,0.993,0.167,-0.109
1755685995.101557,0.992,0.167,-0.11
1755685995.224294,0.993,0.168,-0.109
1755685995.3343968,0.991,0.167,-0.109
1755685995.453286,0.993,0.168,-0.11
1755685995.564606,0.992,0.168,-0.109
1755685995.675338,0.994,0.167,-0.11
1755685995.785588,0.993,0.167,-0.11
1755685995.90178,0.992,0.168,-0.11
1755685996.017408,0.993,0.168,-0.11
1755685996.1353862,0.992,0.168,-0.11
1755685996.252717,0.992,0.167,-0.109
1755685996.367254,0.993,0.168,-0.109
1755685996.476866,0.991,0.168,-0.11
1755685996.594413,0.993,0.167,-0.11
1755685996.7029178,0.993,0.168,-0.109
1755685996.822565,0.993,0.168,-0.109
1755685996.941035,0.993,0.168,-0.109
1755685997.056646,0.993,0.167,-0.109
1755685997.166367,0.993,0.169,-0.109
1755685997.287555,0.992,0.168,-0.11
1755685997.4065092,0.992,0.168,-0.11
1755685997.514585,0.992,0.169,-0.11
1755685997.629878,0.991,0.168,-0.109
1755685997.744794,0.993,0.168,-0.11
1755685997.85465,0.992,0.167,-0.11
1755685997.977896,0.992,0.168,-0.11
1755685998.0925162,0.992,0.167,-0.11
1755685998.2078469,0.993,0.168,-0.11
1755685998.323055,0.993,0.168,-0.11
1755685998.43203,0.992,0.167,-0.109
1755685998.5395992,0.993,0.167,-0.109
1755685998.654881,0.992,0.168,-0.109
1755685998.7621498,0.992,0.167,-0.109
1755685998.880384,0.992,0.168,-0.11
1755685998.995784,0.992,0.167,-0.11
1755685999.10923,0.992,0.169,-0.109
1755685999.240078,0.993,0.167,-0.109
1755685999.3484118,0.992,0.168,-0.11
1755685999.462101,0.992,0.168,-0.108
1755685999.572451,0.992,0.168,-0.108
1755685999.6880598,0.994,0.168,-0.109
1755685999.8029492,0.992,0.169,-0.109
1755685999.911705,0.993,0.169,-0.109
1755686000.022155,0.993,0.168,-0.109
1755686000.133315,0.993,0.168,-0.109
1755686000.252366,0.992,0.167,-0.109
1755686000.375659,0.992,0.168,-0.109
1755686000.482656,0.993,0.168,-0.108
1755686000.606136,0.993,0.168,-0.108
1755686000.7159328,0.992,0.168,-0.108
1755686000.830934,0.993,0.168,-0.108
1755686000.936239,0.993,0.168,-0.108
1755686001.059396,0.992,0.168,-0.108
1755686001.356075,0.993,0.167,-0.108
1755686001.463229,0.993,0.168,-0.108
1755686001.572914,0.993,0.168,-0.108
1755686001.698793,0.992,0.168,-0.108
1755686001.803791,0.993,0.168,-0.109
1755686001.918571,0.993,0.168,-0.109
1755686002.031415,0.992,0.168,-0.108
1755686002.144005,0.992,0.167,-0.109
1755686002.259572,0.993,0.167,-0.109
1755686002.371849,0.992,0.168,-0.109
1755686002.4925282,0.992,0.168,-0.109
1755686002.611716,0.992,0.168,-0.109
1755686002.723116,0.992,0.167,-0.109
1755686002.840128,0.993,0.168,-0.109
1755686002.965069,0.992,0.168,-0.108
1755686003.0746691,0.992,0.167,-0.109
1755686003.188294,0.993,0.168,-0.109
1755686003.297377,0.992,0.167,-0.109
1755686003.418682,0.992,0.167,-0.109
1755686003.535829,0.993,0.168,-0.109
1755686003.652096,0.992,0.168,-0.109
1755686003.773504,0.992,0.167,-0.108
1755686003.88246,0.992,0.167,-0.109
1755686003.994129,0.993,0.168,-0.109
1755686004.106818,0.992,0.167,-0.109
1755686004.21974,0.992,0.168,-0.109
1755686004.335844,0.992,0.168,-0.109
1755686004.441899,0.992,0.168,-0.11
1755686004.548921,0.993,0.167,-0.109
1755686004.663637,0.993,0.168,-0.109
1755686004.771704,0.992,0.168,-0.109
1755686004.90543,0.993,0.167,-0.109
1755686005.022739,0.993,0.168,-0.109
1755686005.145659,0.993,0.167,-0.108
1755686005.25554,0.992,0.168,-0.109
1755686005.36214,0.993,0.167,-0.109
1755686005.484952,0.992,0.167,-0.11
1755686005.607585,0.993,0.167,-0.109
1755686005.716704,0.992,0.167,-0.11
1755686005.821894,0.992,0.168,-0.109
1755686005.927835,0.993,0.168,-0.11
1755686006.038082,0.992,0.168,-0.109
1755686006.149735,0.992,0.167,-0.109
1755686006.2614982,0.992,0.167,-0.11
1755686006.377244,0.992,0.167,-0.11
1755686006.485622,0.993,0.167,-0.11
1755686006.599162,0.992,0.167,-0.11
1755686006.711461,0.993,0.168,-0.109
1755686006.822862,0.993,0.167,-0.109
1755686006.930848,0.991,0.167,-0.109
1755686007.048243,0.992,0.167,-0.109
1755686007.162636,0.992,0.168,-0.109
1755686007.274588,0.993,0.168,-0.11
1755686007.387813,0.992,0.167,-0.109
1755686007.5013251,0.992,0.168,-0.11
1755686007.613817,0.992,0.167,-0.109
1755686007.729407,0.993,0.167,-0.11
1755686007.8537118,0.992,0.167,-0.11
1755686007.9749818,0.992,0.168,-0.11
1755686008.088994,0.992,0.168,-0.11
1755686008.197588,0.992,0.167,-0.111
1755686008.314618,0.993,0.168,-0.11
1755686008.4383922,0.992,0.167,-0.109
1755686008.551084,0.992,0.167,-0.11
1755686008.6608288,0.991,0.167,-0.11
1755686008.775672,0.992,0.168,-0.109
1755686008.885668,0.992,0.167,-0.109
1755686009.0040052,0.992,0.167,-0.109
1755686009.110305,0.992,0.168,-0.11
1755686009.224731,0.992,0.167,-0.11
1755686009.331763,0.991,0.167,-0.11
1755686009.4394088,0.993,0.168,-0.11
1755686009.556542,0.992,0.168,-0.111
1755686009.662843,0.993,0.168,-0.11
1755686009.773131,0.992,0.167,-0.11
1755686009.892372,0.993,0.168,-0.11
1755686010.013111,0.992,0.167,-0.108
1755686010.1317902,0.993,0.167,-0.109
1755686010.261552,0.993,0.167,-0.109
1755686010.3792,0.992,0.167,-0.11
1755686010.491921,0.992,0.167,-0.11
1755686010.6107478,0.992,0.167,-0.109
1755686010.733215,0.993,0.168,-0.11
1755686010.853827,0.992,0.167,-0.109
1755686010.9726772,0.992,0.167,-0.11
1755686011.091532,0.992,0.168,-0.109
1755686011.212231,0.991,0.167,-0.109
1755686011.3329768,0.993,0.167,-0.109
1755686011.453694,0.992,0.168,-0.109
1755686011.57249,0.992,0.168,-0.109
1755686011.693186,0.992,0.169,-0.11
1755686011.813911,0.993,0.167,-0.109
1755686011.934622,0.994,0.168,-0.11
1755686012.05346,0.992,0.168,-0.11
1755686012.191267,0.991,0.168,-0.11
1755686012.3140962,0.993,0.168,-0.111
1755686012.41778,0.993,0.167,-0.11
1755686012.534453,0.993,0.167,-0.11
1755686012.653515,0.992,0.167,-0.11
1755686012.7739232,0.992,0.168,-0.11
1755686012.8946528,0.992,0.167,-0.11
1755686013.015448,0.992,0.167,-0.109
1755686013.1341922,0.992,0.167,-0.11
1755686013.25541,0.992,0.167,-0.11
1755686013.375627,0.993,0.167,-0.109
1755686013.496266,0.992,0.168,-0.109
1755686013.615117,0.992,0.168,-0.11
1755686013.7337668,0.992,0.168,-0.11
1755686013.8562438,0.995,0.167,-0.11
1755686013.9770272,0.993,0.168,-0.109
1755686014.09576,0.993,0.167,-0.109
1755686014.214473,0.992,0.167,-0.109
1755686014.335259,0.992,0.167,-0.109
1755686014.4559538,0.994,0.169,-0.11
1755686014.576653,0.992,0.167,-0.109
1755686014.695444,0.993,0.168,-0.11
1755686014.817184,0.993,0.168,-0.111
1755686014.937993,0.992,0.168,-0.109
1755686015.058622,0.993,0.168,-0.109
1755686015.177461,0.992,0.167,-0.11
1755686015.29614,0.993,0.168,-0.109
1755686015.418806,0.993,0.168,-0.109
1755686015.538774,0.993,0.167,-0.109
1755686015.658389,0.991,0.168,-0.109
1755686015.780326,0.992,0.167,-0.109
1755686015.897991,0.993,0.167,-0.109
1755686016.0251572,0.993,0.167,-0.11
1755686016.139452,0.993,0.168,-0.11
1755686016.258292,0.991,0.167,-0.11
1755686016.378984,0.993,0.167,-0.11
1755686016.499713,0.993,0.168,-0.109
1755686016.620526,0.993,0.168,-0.109
1755686016.739191,0.994,0.168,-0.109
1755686016.857976,0.992,0.168,-0.109
1755686016.980576,0.993,0.167,-0.11
1755686017.09939,0.993,0.168,-0.109
1755686017.220165,0.993,0.167,-0.11
1755686017.3389812,0.993,0.167,-0.11
1755686017.45965,0.992,0.167,-0.109
1755686017.58031,0.993,0.168,-0.109
1755686017.699059,0.993,0.168,-0.11
1755686017.819807,0.993,0.168,-0.109
1755686017.940531,0.993,0.168,-0.11
1755686018.061356,0.993,0.167,-0.109
1755686018.180032,0.992,0.167,-0.109
1755686018.30082,0.993,0.167,-0.109
1755686018.420678,0.992,0.168,-0.11
1755686018.549164,0.993,0.167,-0.11
1755686018.661242,0.992,0.168,-0.109
1755686018.781975,0.993,0.167,-0.11
1755686018.900797,0.993,0.167,-0.11
1755686019.019663,0.993,0.168,-0.11
1755686019.140378,0.992,0.168,-0.11
1755686019.259073,0.992,0.167,-0.11
1755686019.379755,0.993,0.168,-0.109
1755686019.498631,0.993,0.168,-0.109
1755686019.619483,0.993,0.167,-0.11
1755686019.738793,0.992,0.167,-0.11
1755686019.857156,0.993,0.168,-0.11
1755686019.977977,0.993,0.167,-0.109
1755686020.101388,0.993,0.168,-0.11
1755686020.2227771,0.993,0.167,-0.109
1755686020.353778,0.993,0.168,-0.109
1755686020.472171,0.992,0.168,-0.109
1755686020.588026,0.993,0.166,-0.109
1755686020.7578769,0.992,0.167,-0.11
1755686020.8612,0.993,0.167,-0.109
1755686020.981395,0.993,0.167,-0.109
1755686021.0979571,0.994,0.168,-0.109
1755686021.210911,0.993,0.167,-0.109
1755686021.330238,0.993,0.167,-0.11
1755686021.444107,0.993,0.168,-0.109
1755686021.5612018,0.993,0.167,-0.109
1755686021.6664782,0.994,0.167,-0.108
1755686021.782067,0.993,0.168,-0.108
1755686021.893722,0.993,0.167,-0.108
1755686022.019573,0.992,0.167,-0.109
1755686022.134452,0.993,0.167,-0.109
1755686022.253095,0.993,0.167,-0.109
1755686022.371865,0.992,0.168,-0.108
1755686022.4925609,0.993,0.168,-0.108
1755686022.858648,0.992,0.167,-0.109
1755686022.965205,0.993,0.167,-0.108
1755686023.076894,0.993,0.167,-0.109
1755686023.1844852,0.993,0.167,-0.108
1755686023.294966,0.992,0.167,-0.109
1755686023.417698,0.992,0.168,-0.108
1755686023.528456,0.993,0.168,-0.108
1755686023.644207,0.993,0.168,-0.109
1755686023.752521,0.994,0.166,-0.109
1755686023.872398,0.992,0.167,-0.109
1755686023.994307,0.993,0.167,-0.108
1755686024.114588,0.991,0.167,-0.108
1755686024.2468128,0.993,0.167,-0.108
1755686024.366098,0.993,0.167,-0.108
1755686024.476608,0.993,0.168,-0.109
1755686024.59237,0.992,0.168,-0.109
1755686024.7034729,0.993,0.168,-0.109
1755686024.8203351,0.993,0.167,-0.108
1755686024.930131,0.993,0.167,-0.108
1755686025.041428,0.993,0.168,-0.109
1755686025.146983,0.993,0.167,-0.108
1755686025.265087,0.992,0.167,-0.109
1755686025.374579,0.993,0.167,-0.108
1755686025.485079,0.992,0.168,-0.108
1755686025.5926762,0.992,0.168,-0.108
1755686025.7054248,0.993,0.167,-0.109
1755686025.812757,0.992,0.168,-0.108
1755686025.92883,0.991,0.167,-0.108
1755686026.0422962,0.993,0.167,-0.109
1755686026.163293,0.992,0.168,-0.108
1755686026.275842,0.992,0.168,-0.109
1755686026.384482,0.993,0.167,-0.109
1755686026.500969,0.993,0.167,-0.109
1755686026.60629,0.993,0.167,-0.109
1755686026.727783,0.992,0.167,-0.109
1755686026.847492,0.993,0.168,-0.109
1755686026.955859,0.992,0.167,-0.109
1755686027.073641,0.992,0.167,-0.109
1755686027.19169,0.993,0.167,-0.109
1755686027.312337,0.994,0.167,-0.108
1755686027.432043,0.992,0.168,-0.109
1755686027.554146,0.992,0.167,-0.108
1755686027.666547,0.994,0.167,-0.109
1755686027.775698,0.992,0.167,-0.108
1755686027.892937,0.993,0.169,-0.109
1755686028.0111182,0.993,0.167,-0.108
1755686028.130016,0.992,0.167,-0.109
1755686028.2619038,0.993,0.168,-0.109
1755686028.377533,0.993,0.167,-0.109
1755686028.493623,0.993,0.168,-0.108
1755686028.613212,0.992,0.168,-0.108
1755686028.731884,0.992,0.167,-0.109
1755686028.850762,0.994,0.167,-0.109
1755686028.969494,0.993,0.168,-0.109
1755686029.0921102,0.993,0.168,-0.109
1755686029.215171,0.993,0.168,-0.11
1755686029.331649,0.993,0.167,-0.109
1755686029.450482,0.993,0.166,-0.109
1755686029.57357,0.992,0.167,-0.109
1755686029.69208,0.993,0.167,-0.109
1755686029.812743,0.992,0.167,-0.109
1755686029.938642,0.994,0.168,-0.108
1755686030.052904,0.992,0.167,-0.109
1755686030.1744409,0.993,0.167,-0.108
1755686030.293544,0.993,0.167,-0.109
1755686030.4124758,0.993,0.167,-0.109
1755686030.531283,0.992,0.167,-0.108
1755686030.651902,0.993,0.167,-0.109
1755686030.773803,0.994,0.167,-0.108
1755686030.893439,0.993,0.167,-0.109
1755686031.012228,0.992,0.167,-0.108
1755686031.133034,0.993,0.167,-0.108
1755686031.25374,0.992,0.167,-0.109
1755686031.3745532,0.992,0.167,-0.107
1755686031.493409,0.994,0.166,-0.108
1755686031.620281,0.994,0.167,-0.107
1755686031.735028,0.993,0.167,-0.108
1755686031.853873,0.992,0.167,-0.107
1755686031.974682,0.992,0.167,-0.108
1755686032.0935402,0.992,0.167,-0.109
1755686032.214352,0.993,0.168,-0.108
1755686032.3351302,0.993,0.167,-0.107
1755686032.456539,0.992,0.167,-0.107
1755686032.5817862,0.993,0.167,-0.108
1755686032.695582,0.993,0.167,-0.109
1755686032.816442,0.992,0.167,-0.109
1755686032.937099,0.993,0.167,-0.108
1755686033.056009,0.992,0.166,-0.109
1755686033.176681,0.993,0.168,-0.109
1755686033.29734,0.992,0.168,-0.109
1755686033.416223,0.992,0.167,-0.108
1755686033.53706,0.993,0.167,-0.108
1755686033.656666,0.992,0.168,-0.109
1755686033.77698,0.993,0.167,-0.109
1755686033.897535,0.994,0.166,-0.109
1755686034.01835,0.993,0.167,-0.108
1755686034.13722,0.993,0.167,-0.109
1755686034.261625,0.994,0.167,-0.108
1755686034.378763,0.993,0.167,-0.108
1755686034.4995909,0.992,0.168,-0.108
1755686034.6185331,0.992,0.167,-0.108
1755686034.739328,0.992,0.167,-0.107
1755686034.860102,0.993,0.167,-0.107
